day,siconc,f107,scnum,iprp,tsi,kp,ap,huss,scph,iprg,ssn,iprm,tas
29511,20.755721351561633,203.3,21.0,1981876700.0,1361.3055,2.5,11.0,0.007284011,0.8900026,47033.812,147.97917,10522593000.0,279.8933
29512,20.78645520729132,200.5,21.0,774526500.0,1360.7924,0.98749995,3.9999998,0.00723139,0.8905302,47029.613,147.92888,1742672300.0,279.6278
29513,20.817189063021008,204.2,21.0,443340500.0,1360.7635,1.9875001,7.3750005,0.0071715764,0.8910578,47025.51,147.87872,4546670600.0,279.42862
29514,20.847918750694674,205.3,21.0,422354370.0,1360.7488,3.425,22.875,0.0071219876,0.89158535,47021.51,147.8287,32201617000.0,279.37506
29515,20.878651217072356,196.1,21.0,84648904.0,1361.0782,4.625,43.75,0.0070830453,0.8921129,47017.598,147.77885,69215050000.0,279.33734
29516,20.909382294098034,192.5,21.0,17051426.0,1361.2537,2.7875,13.500001,0.007051411,0.8926405,47013.79,147.72917,16611111000.0,279.21207
29517,20.940113371123708,182.9,21.0,14604471.0,1361.6383,3.7,23.625,0.0070544556,0.89316803,47010.074,147.67963,33727926000.0,279.41043
29518,20.9708486162054,180.3,21.0,279254800.0,1361.7323,2.375,12.875,0.007080038,0.8936956,47006.45,147.63023,13843635000.0,279.51126
29519,21.001581082583083,177.2,21.0,3469516.8,1361.9034,0.7125,3.125,0.007116326,0.89422315,47002.926,147.58096,1198775600.0,279.58734
29520,21.032309380904746,178.2,21.0,2997990.0,1361.8735,0.325,1.7499999,0.007111564,0.8947507,46999.492,147.53186,325019040.0,279.5326
29521,21.063043236634435,186.4,21.0,3770970.8,1361.8695,0.675,2.875,0.007094441,0.8952783,46996.152,147.48293,736822800.0,279.43793
29522,21.0937729243081,201.8,21.0,10928753.0,1361.575,2.2,10.125,0.007071337,0.89580584,46992.91,147.43416,8177748500.0,279.44406
29523,21.12450678003779,211.5,21.0,74096770.0,1361.7019,4.025,29.875,0.007034545,0.8963334,46989.754,147.3855,46009627000.0,279.38837
29524,21.155237857063465,226.3,21.0,579396200.0,1361.4498,3.0125,16.125,0.0070055844,0.89686096,46986.695,147.337,20520820000.0,279.3848
29525,21.18596893408914,234.2,21.0,348567520.0,1361.0856,2.4375,11.25,0.0069967755,0.8973886,46983.727,147.2887,10456553000.0,279.3611
29526,21.216697232410805,241.6,21.0,188970740.0,1360.8495,1.3750001,5.125,0.0070184553,0.89791614,46980.848,147.24054,2641505500.0,279.2705
29527,21.24743525619651,249.9,21.0,116805850.0,1360.6862,2.3375,12.25,0.0070635136,0.8984437,46978.066,147.19255,11536063000.0,279.14325
29528,21.278167722574192,263.3,21.0,58164708.0,1361.071,1.325,5.0,0.0071178963,0.89897126,46975.367,147.14471,2572998400.0,279.11566
29529,21.308898799599866,273.9,21.0,56272110.0,1360.4467,1.625,6.0,0.0070967735,0.8994988,46972.766,147.09706,3081417500.0,278.9988
29530,21.339632655329556,272.7,21.0,29789164.0,1360.392,1.4999999,5.875,0.007046013,0.9000264,46970.25,147.04956,2972380400.0,278.80084
29531,21.370362343003222,266.2,21.0,18887704.0,1360.1056,1.5624999,5.875,0.0069905133,0.90055394,46967.824,147.00229,2960753200.0,278.67267
29532,21.401094809380904,255.4,21.0,99590650.0,1360.1012,2.0,8.625,0.0069657126,0.9010815,46965.492,146.95517,6087577000.0,278.68402
29533,21.43182588640658,257.2,21.0,361274780.0,1360.2507,2.7125003,13.625001,0.0069772126,0.90160906,46963.246,146.90817,13920716000.0,278.6793
29534,21.46256252084028,256.0,21.0,125867830.0,1360.3204,3.7,23.625,0.006984003,0.9021366,46961.09,146.86139,33728072000.0,278.65195
29535,21.493293597865954,233.2,21.0,869238660.0,1360.4576,2.4625,11.625,0.0069529517,0.9026642,46959.02,146.81479,11723080000.0,278.6113
29536,21.52402467489163,226.8,21.0,427097380.0,1360.919,1.5375,6.125,0.0069325147,0.90319175,46957.04,146.76839,3581830400.0,278.51782
29537,21.554758530621317,218.8,21.0,105564296.0,1361.208,2.2125,10.125,0.0069433623,0.9037193,46955.145,146.72214,8177785300.0,278.49103
29538,21.585489607646995,205.2,21.0,127566260.0,1361.2006,3.6375,22.5,0.006976283,0.9042469,46953.336,146.6761,31436080000.0,278.53415
29539,21.585489607646995,191.1,21.0,20821652.0,1361.364,3.0625,15.749999,0.006989464,0.9047745,46951.613,146.63004,18883926000.0,278.45828
29540,21.54967211292653,181.6,21.0,15814853.0,1361.7198,2.4125,10.75,0.007018227,0.90530205,46949.977,146.58414,9664202000.0,278.33795
29541,21.513854618206068,174.9,21.0,13548089.0,1361.7275,3.1375,16.375,0.0070224977,0.9058296,46948.43,146.53839,19067859000.0,278.18726
29542,21.4780357341336,172.4,21.0,7755384.0,1361.6011,3.2,17.125,0.0070098434,0.90635717,46946.96,146.49283,20536576000.0,278.0973
29543,21.44222101811715,161.6,21.0,5807296.0,1361.7516,3.1625,17.375,0.0069869487,0.90688473,46945.582,146.44737,21030791000.0,278.16507
29544,21.4064063021007,161.8,21.0,4087388.5,1361.7585,2.5875003,13.0,0.007018461,0.9074123,46944.28,146.40211,13393460000.0,278.21716
29545,21.370587418028233,171.4,21.0,7350001.0,1361.5952,2.0,7.625,0.0070311585,0.90793985,46943.074,146.35693,5275162600.0,278.15106
29546,21.334774091363787,167.2,21.0,293981150.0,1361.9534,2.1,9.75,0.007027775,0.9084674,46941.94,146.31194,7631731700.0,278.08423
29547,21.298957985995333,174.9,21.0,4688909000.0,1361.9456,2.575,11.875,0.007021591,0.908995,46940.895,146.26707,10912435000.0,278.01923
29548,21.263139101922864,176.4,21.0,5450815000.0,1362.0248,3.1,16.125,0.006999719,0.90952253,46939.934,146.22237,18583106000.0,277.97168
29549,21.227322996554406,189.6,21.0,2014739500.0,1362.0411,3.4625003,21.375,0.0069651995,0.9100501,46939.05,146.17786,29133441000.0,277.9813
29550,21.191508280537956,185.3,21.0,318104960.0,1361.9769,3.3875,19.125,0.0069284625,0.91057765,46938.254,146.13348,24980347000.0,277.97058
29551,21.155692175169502,191.4,21.0,119778010.0,1361.8059,3.5875003,22.625,0.0069281617,0.9111053,46937.535,146.08923,31690500000.0,277.95972
29552,21.119876069801045,206.1,21.0,136697120.0,1361.5422,3.075,16.25,0.006906313,0.91163284,46936.9,146.04518,19825950000.0,277.9605
29553,21.084059964432587,216.3,21.0,746151000.0,1361.0773,3.5875,23.5,0.0069114473,0.9121604,46936.344,146.00125,33472809000.0,277.8767
29554,21.048245248416137,223.0,21.0,475242020.0,1361.5715,2.7875,18.625,0.006928129,0.91268796,46935.867,145.95747,24423444000.0,277.82794
29555,21.012429143047683,213.3,21.0,684098500.0,1361.8114,1.7875,7.25,0.006930017,0.9132155,46935.47,145.91388,5136584700.0,277.87372
29556,20.976613037679225,197.9,21.0,215791940.0,1361.9958,3.5875,21.375,0.0069234893,0.9137431,46935.156,145.87044,29133013000.0,277.89124
29557,20.940795542958764,199.4,21.0,86976910.0,1361.7762,1.9625001,8.375,0.006904244,0.91427064,46934.918,145.82712,6688812000.0,277.9651
29558,20.904978048238302,186.4,21.0,72803790.0,1362.4133,0.82500005,3.5000002,0.0068967496,0.9147982,46934.758,145.784,1325438000.0,277.92862
29559,20.869163332221852,171.0,21.0,58488230.0,1362.2971,0.8375,3.5,0.006889757,0.91532576,46934.676,145.74101,1089615700.0,278.0669
29560,20.833348616205402,176.4,21.0,31367732.0,1362.2366,1.55,5.625,0.006900654,0.9158533,46934.67,145.69818,2725749500.0,278.1057
29561,20.79753112148494,169.3,21.0,4073297.8,1362.249,2.0374997,8.75,0.006902544,0.9163809,46934.746,145.65549,6251702300.0,278.08496
29562,20.761717794820495,175.1,21.0,3684964.0,1362.3629,2.3375,9.875,0.006903599,0.91690844,46934.902,145.61296,7811779000.0,277.92273
29563,20.725896132044014,180.5,21.0,338873800.0,1362.2196,2.3249998,10.375,0.0069195605,0.917436,46935.13,145.57059,8549426000.0,277.86768
29564,20.690081416027564,203.5,21.0,1507680600.0,1361.9565,2.8625,16.5,0.0069343727,0.9179636,46935.426,145.5284,19310240000.0,277.82938
29565,20.65426531065911,240.5,21.0,18592062.0,1361.6418,2.7875,15.625001,0.0069324905,0.9184912,46935.81,145.48634,17768335000.0,277.85425
29566,20.618449205290652,244.2,21.0,10914573.0,1361.5674,1.4125,5.625,0.006930734,0.91901875,46936.26,145.44446,3264475100.0,277.7807
29567,20.582630321218183,253.2,21.0,1919520.5,1361.827,1.8250002,8.125,0.006916771,0.9195463,46936.797,145.40271,5448037400.0,277.87906
29568,20.546815605201733,266.2,21.0,1283272.6,1361.9584,2.45,10.375,0.006923763,0.92007387,46937.395,145.36115,8549437000.0,278.05518
29569,20.51099811048127,273.0,21.0,3149434.8,1362.2087,2.9875,16.375,0.0069502024,0.9206014,46938.074,145.31987,19067044000.0,278.00046
29570,20.51099811048127,254.8,21.0,62939020.0,1362.4911,1.25,4.875,0.0069340845,0.921129,46938.824,145.27893,2595121700.0,277.89673
29571,20.445895854173614,255.1,21.0,748088300.0,1362.2566,2.7875,14.875,0.0069141677,0.92165655,46939.652,145.23813,16205902000.0,277.84662
29572,20.380789429809937,238.5,21.0,575481150.0,1362.2249,5.425,78.875,0.0068892743,0.9221841,46940.547,145.19748,112182804000.0,277.7751
29573,20.31568995220629,235.9,21.0,13362031.0,1362.0225,3.5,21.0,0.0068648383,0.9227117,46941.516,145.15701,36176253000.0,277.82925
29574,20.250582138490607,224.8,21.0,4487937.0,1361.901,3.8375,26.125,0.006859041,0.92323923,46942.56,145.11667,38744814000.0,277.97058
29575,20.18547988218295,231.2,21.0,1486186.2,1361.6461,2.4625,10.875,0.0069023385,0.9237668,46943.67,145.07648,10679178000.0,278.01947
29576,20.120373457819273,226.0,21.0,493238.75,1361.8164,1.4125,5.375,0.006937882,0.92429435,46944.855,145.03651,2843763500.0,277.9132
29577,20.05527259086362,223.6,21.0,240909.1,1361.5259,0.55,2.625,0.0069635157,0.924822,46946.11,144.99673,746022850.0,277.823
29578,19.990170334555962,220.7,21.0,461542.75,1360.9667,1.7874999,7.4999995,0.0069806026,0.92534953,46947.434,144.95712,4691911700.0,277.763
29579,19.925061131488274,220.1,21.0,37931.582,1360.9941,1.5000001,5.625,0.006961695,0.9258771,46948.836,144.91768,2875156000.0,277.67377
29580,19.85996165388463,220.3,21.0,14596535.0,1361.1937,2.175,10.375,0.0069700927,0.92640465,46950.3,144.8784,8549544000.0,277.57288
29581,19.79485661887296,231.5,21.0,164504770.0,1361.15,0.9625,3.8749998,0.0069857105,0.9269322,46951.832,144.83931,1635478000.0,277.64343
29582,19.729752973213294,217.2,21.0,462747840.0,1361.4878,2.0375,8.625,0.0069963145,0.9274598,46953.434,144.8004,6087352000.0,277.88303
29583,19.66464793820162,209.9,21.0,543583100.0,1361.7723,2.4375,12.625,0.007003721,0.92798734,46955.105,144.76167,12170893000.0,278.023
29584,19.599541513837945,199.0,21.0,0.0,1362.0118,2.875,15.125,0.007000314,0.9285149,46956.848,144.72316,16674733000.0,278.03656
29585,19.534439257530288,189.7,21.0,272397820.0,1361.8823,2.6625,13.125,0.006983403,0.92904246,46958.656,144.68488,13316207000.0,277.90363
29586,19.46933700122263,181.4,21.0,2414068.0,1362.3242,2.075,8.75,0.0069647776,0.92957,46960.527,144.64679,6660369000.0,277.84015
29587,19.404230576858954,173.1,21.0,891098.06,1362.393,2.225,9.25,0.0069584986,0.9300976,46962.47,144.60886,6927662600.0,277.91858
29588,19.33912693119929,166.8,21.0,68638.36,1362.2079,2.7875001,14.500001,0.006965236,0.93062514,46964.477,144.57112,15509724000.0,277.9607
29589,19.274023285539624,161.8,21.0,8312.352,1362.1328,2.25,9.0,0.0069769816,0.9311527,46966.55,144.53365,7092558300.0,277.95428
29590,19.20891963987996,157.4,21.0,8305.926,1361.9661,2.2125,9.0,0.006980462,0.9316803,46968.68,144.49635,6586159000.0,277.9813
29591,19.14381460486829,168.6,21.0,101865.29,1361.8684,1.575,6.25,0.0069567896,0.9322079,46970.887,144.45927,3548964600.0,277.90118
29592,19.078710959208625,169.2,21.0,5526.3955,1361.836,2.5125,11.125,0.006935412,0.93273544,46973.156,144.42241,9703908000.0,277.8875
29593,19.01360731354896,167.0,21.0,65661.65,1361.6642,1.375,5.75,0.0069657536,0.933263,46975.49,144.38577,3197015000.0,277.94724
29594,18.948503667889298,164.6,21.0,495512.5,1361.6377,1.875,9.25,0.0069589685,0.93379056,46977.883,144.34938,6927644700.0,277.9436
29595,18.883400022229633,160.5,21.0,679970.44,1362.078,3.3,19.0,0.0069393096,0.9343181,46980.34,144.31319,24287857000.0,277.7812
29596,18.81829498721796,156.6,21.0,329895.25,1362.2543,0.95,3.875,0.0069338665,0.9348457,46982.86,144.2772,1828418000.0,277.79843
29597,18.753192730910303,158.1,21.0,268113.62,1362.0199,1.675,6.0,0.006968352,0.93537325,46985.44,144.24149,3081354500.0,277.87952
29598,18.68808908525064,153.9,21.0,235816.6,1362.4005,1.35,5.5,0.0069806203,0.9359008,46988.09,144.20596,2655486700.0,277.90613
29599,18.62298266088696,149.8,21.0,30594.945,1362.1821,1.925,7.2500005,0.0069702333,0.93642837,46990.8,144.17068,4403137500.0,278.00626
29600,18.557877625875292,152.5,21.0,103492.54,1362.141,2.4625003,12.125,0.0069671683,0.9369559,46993.566,144.13527,11326381000.0,278.08142
29601,18.557877625875292,155.3,21.0,126671.98,1361.9222,2.0,8.25,0.006972819,0.9374835,46996.4,144.1001,5957715000.0,278.09094
29602,18.54044403690119,161.0,21.0,107326.0,1361.9172,0.9125001,3.7500002,0.0069827856,0.93801105,46999.29,144.0651,1481613300.0,278.1516
29603,18.52300627987107,165.4,21.0,277280.88,1361.9165,0.675,3.0,0.0069703683,0.9385387,47002.242,144.03026,852609150.0,277.9907
29604,18.505569912192954,159.9,21.0,174279.92,1361.963,1.0875,4.125,0.006983668,0.93906623,47005.254,143.99565,1502241400.0,278.08154
29605,18.48813215516283,156.6,21.0,35495.574,1361.9725,0.5875,2.375,0.0069977976,0.9395938,47008.324,143.96121,589728960.0,278.21152
29606,18.470693008780703,156.4,21.0,102708.36,1362.2501,2.1375,9.125,0.0070069344,0.94012135,47011.45,143.92694,6755970600.0,278.06445
29607,18.45325664110259,156.8,21.0,77265.82,1362.31,1.95,8.375,0.0070552276,0.9406489,47014.64,143.89287,5843152000.0,278.02185
29608,18.43582166277648,157.3,21.0,512957.06,1362.1411,2.1125002,8.5,0.007084093,0.9411765,47017.887,143.85895,5924735000.0,277.96112
29609,18.41838390574636,169.2,21.0,1096655.5,1362.1533,1.8625,7.25,0.007058754,0.94170403,47021.184,143.82523,4521710000.0,278.03925
29610,18.400947538068245,174.6,21.0,522974.72,1362.4374,1.85,7.875,0.0070508523,0.9422316,47024.55,143.79166,5139841500.0,278.03998
29611,18.38351117039013,175.8,21.0,230386.27,1362.221,1.95,8.5,0.007064759,0.94275916,47027.965,143.75829,5924754400.0,277.9974
29612,18.36607341336001,197.2,21.0,1104044.5,1362.1224,3.0250003,15.500001,0.0070738075,0.9432867,47031.434,143.72508,17384333000.0,277.97806
29613,18.348635656329886,204.2,21.0,314227360.0,1361.939,2.95,15.124999,0.00706454,0.9438143,47034.97,143.69206,16736413000.0,277.9555
29614,18.33119650994776,209.1,21.0,664705500.0,1361.5616,1.9125,7.125,0.007092285,0.94434184,47038.55,143.6592,4822613500.0,278.00415
29615,18.31376153162165,209.1,21.0,162574910.0,1361.4998,3.3625,22.25,0.007089335,0.9448694,47042.188,143.62653,30924018000.0,278.03934
29616,18.29632794264755,207.3,21.0,46839284.0,1361.4646,2.8625,14.375,0.0070687905,0.945397,47045.88,143.59402,16348252000.0,278.11255
29617,18.278890185617428,210.1,21.0,14733343.0,1361.6963,3.55,21.625,0.0070514246,0.9459246,47049.63,143.5617,29645200000.0,278.04178
29618,18.261452428587308,205.4,21.0,2715784.2,1361.8201,2.75,13.125,0.007045145,0.94645214,47053.43,143.52959,14076862000.0,277.91672
29619,18.244014671557185,197.5,21.0,1656916.8,1361.8727,1.95,8.625,0.0070550456,0.9469797,47057.285,143.49765,6501192000.0,277.8711
29620,18.22657830387907,187.8,21.0,1892111.4,1361.8502,3.7375,24.625,0.0070516663,0.94750726,47061.195,143.46585,35748696000.0,277.83704
29621,18.209139157496942,185.4,21.0,44519096.0,1361.7487,4.4125,47.875,0.0070514297,0.9480348,47065.156,143.43423,75177330000.0,277.87024
29622,18.191704179170834,180.5,21.0,214390240.0,1361.6545,2.45,19.75,0.0070740287,0.9485624,47069.17,143.4028,30086478000.0,277.97235
29623,18.174266422140715,179.1,21.0,145026960.0,1361.5492,2.075,13.5,0.007101681,0.94908994,47073.24,143.3715,14517575000.0,278.04547
29624,18.156831443814603,176.7,21.0,22897890.0,1361.4761,3.0,21.875,0.0071147974,0.9496175,47077.355,143.34041,30157515000.0,278.14728
29625,18.139393686784484,185.2,21.0,7030534.5,1361.5476,0.7,3.0,0.0071129305,0.95014507,47081.527,143.30942,1242214800.0,278.21326
29626,18.121958708458376,186.4,21.0,2106222.2,1361.3698,2.0,10.125,0.0071037845,0.9506726,47085.746,143.27863,8177554000.0,278.13547
29627,18.10451817272424,190.6,21.0,414661.53,1361.5225,2.325,10.75,0.007105203,0.9512002,47090.016,143.24802,9119875000.0,278.15125
29628,18.087083194398133,197.8,21.0,4571.527,1361.4951,1.75,6.875,0.007126808,0.95172775,47094.336,143.21756,4295554600.0,278.03436
29629,18.069645437368013,200.3,21.0,1645167.0,1361.4363,0.625,2.75,0.007160933,0.95225537,47098.703,143.18726,853539300.0,278.28604
29630,18.069645437368013,193.5,21.0,3803182.0,1361.3588,1.875,10.0,0.0071673114,0.9527829,47103.12,143.15733,7994017000.0,278.36813
29631,18.08491719462043,186.9,21.0,3635014.0,1361.417,2.2875,10.25,0.0071728425,0.9533105,47107.59,143.12802,8362886000.0,278.38498
29632,18.100186173168833,188.1,21.0,401014.4,1361.1389,1.5375,5.75,0.007184631,0.95383805,47112.1,143.09889,3152484900.0,278.21698
29633,18.115459319773258,190.2,21.0,11626295.0,1361.4283,1.3875,5.5,0.0072084954,0.9543656,47116.664,143.06996,2634086000.0,278.17203
29634,18.130728298321664,178.8,21.0,5189819.5,1361.6699,1.6375002,6.375,0.007185243,0.9548932,47121.273,143.04126,3456160500.0,277.84415
29635,18.14600005557408,188.3,21.0,84935630.0,1361.8658,1.8624998,8.75,0.0071598543,0.95542073,47125.93,143.01274,6251944400.0,277.62964
29636,18.16127042347449,189.9,21.0,320020900.0,1361.9177,1.3125,5.25,0.0071431566,0.9559483,47130.637,142.98445,2630645500.0,277.52777
29637,18.176539402022897,199.5,21.0,120955760.0,1361.9368,1.125,6.25,0.0071350136,0.95647585,47135.387,142.9564,3329125000.0,277.6504
29638,18.191809769923307,217.9,21.0,37048748.0,1361.6029,2.3250003,11.5,0.0071105333,0.9570034,47140.18,142.92857,10301866000.0,277.6513
29639,18.207081527175724,231.5,21.0,12441344.0,1361.2076,3.1750002,19.875,0.0070795086,0.957531,47145.02,142.90096,26066872000.0,277.64355
29640,18.222351895076137,233.8,21.0,212843220.0,1361.0813,3.8,24.375,0.007059424,0.95805854,47149.902,142.87358,35245550000.0,277.7332
29641,18.23762504168056,238.5,21.0,110195730.0,1361.1434,3.875,28.875,0.0070591187,0.9585861,47154.832,142.84647,44107534000.0,277.86795
29642,18.252896798932976,235.4,21.0,95728984.0,1360.7725,3.5375001,20.875,0.0070808223,0.9591137,47159.805,142.81966,29660586000.0,277.7984
29643,18.268165777481382,224.9,21.0,134562480.0,1361.1055,2.5,11.25,0.007084682,0.9596413,47164.83,142.79305,10888392000.0,277.77826
29644,18.283434756029788,224.4,21.0,173398270.0,1361.1488,3.8875,27.625,0.0071101533,0.96016884,47169.887,142.76671,41693320000.0,277.84363
29645,18.298706513282205,230.6,21.0,212243700.0,1361.4119,3.5875,24.875,0.0071363477,0.9606964,47174.992,142.74063,36896362000.0,277.961
29646,18.313976881182615,238.9,21.0,251080130.0,1361.2295,1.7875,7.5,0.0071326164,0.96122396,47180.137,142.7148,5703180000.0,278.03802
29647,18.329248638435033,245.6,21.0,3277238500.0,1361.2627,2.3,12.375,0.007119909,0.9617515,47185.324,142.68925,11746177000.0,278.1031
29648,18.34451761698344,227.3,21.0,8898602000.0,1361.4705,5.4875,81.375,0.0070999544,0.9622791,47190.555,142.66397,114684750000.0,278.1687
29649,18.359789374235856,212.7,21.0,247468740.0,1361.8794,2.4125,10.875,0.007106506,0.96280664,47195.824,142.63896,13143455000.0,278.27048
29650,18.37505974213627,201.4,21.0,167373600.0,1361.5813,3.3375,20.25,0.0071242396,0.9633342,47201.137,142.61424,26831507000.0,278.2814
29651,18.390331499388687,200.6,21.0,199546720.0,1361.7357,2.125,10.0,0.007149061,0.96386176,47206.49,142.58984,8915593000.0,278.33386
29652,18.40560047793709,202.9,21.0,20964446.0,1361.6768,0.9625,3.8749998,0.0071455343,0.9643893,47211.88,142.5657,1624077400.0,278.37268
29653,18.420872235189506,203.1,21.0,3741427.8,1361.7692,1.925,8.0,0.00714927,0.9649169,47217.31,142.54187,5293131000.0,278.33414
29654,18.43614260308992,199.7,21.0,2881925.8,1361.9706,1.7,6.625,0.0071238633,0.96544445,47222.777,142.51834,3839900000.0,278.2539
29655,18.451414360342337,188.8,21.0,4376946.5,1362.012,2.2375,10.75,0.0071251625,0.96597207,47228.285,142.49513,9119908000.0,278.28058
29656,18.466684728242747,202.1,21.0,31366614.0,1362.1678,3.825,27.875,0.0071320613,0.9664996,47233.832,142.47224,42178785000.0,278.2512
29657,18.48195509614316,208.9,21.0,3352801.2,1361.9349,4.675,44.625,0.0071172006,0.9670272,47239.418,142.44966,70509030000.0,278.17535
